날짜,종가,시가,고가,저가,거래량,변동 %
2017.8.31,"10,340","10,305","10,340","10,280",1.51M,0.88%
2017.8.30,"10,250","10,320","10,350","10,250",1.77M,-0.34%
2017.8.29,"10,285","10,245","10,290","10,165",955.26K,0.34%
2017.8.28,"10,250","10,190","10,280","10,185",548.87K,0.84%
2017.8.25,"10,165","10,160","10,190","10,145",579.72K,0.20%
2017.8.24,"10,145","10,120","10,150","10,090",407.39K,0.50%
2017.8.23,"10,095","10,170","10,180","10,075",468.68K,-0.15%
2017.8.22,"10,110","10,050","10,120","10,050",668.11K,0.90%
2017.8.21,"10,020","10,140","10,140","10,020",343.69K,-0.55%
2017.8.18,"10,075","9,940","10,110","9,940",908.01K,-0.15%
2017.8.17,"10,090","9,980","10,090","9,945",496.67K,1.46%
2017.8.16,"9,945","9,910","9,945","9,870",351.65K,1.43%
2017.8.14,"9,805","9,765","9,850","9,755",382.70K,0.77%
2017.8.11,"9,730","9,765","9,930","9,730",1.03M,-2.41%
2017.8.10,"9,970","9,945","10,030","9,870",746.71K,0.20%
2017.8.9,"9,950","10,020","10,040","9,950",576.32K,-0.95%
2017.8.8,"10,045","10,000","10,085","9,970",276.83K,0.15%
2017.8.7,"10,030","9,910","10,055","9,880",344.73K,1.78%
2017.8.4,"9,855","9,910","9,975","9,805",233.19K,-0.71%
2017.8.3,"9,925","10,190","10,190","9,900",196.04K,-2.12%
2017.8.2,"10,140","10,130","10,170","10,110",426.47K,0.45%
2017.8.1,"10,095","10,115","10,160","10,050",196.85K,-0.20%
2017.7.31,"10,115","10,080","10,180","9,995",187.23K,-0.44%
2017.7.28,"10,160","10,305","10,305","10,110",145.16K,-1.74%
2017.7.27,"10,340","10,325","10,380","10,300",79.21K,0.10%
2017.7.26,"10,330","10,280","10,330","10,230",150.80K,0.58%
2017.7.25,"10,270","10,515","10,515","10,260",242.04K,-1.39%
2017.7.24,"10,415","10,455","10,475","10,385",92.30K,0.24%
2017.7.21,"10,390","10,495","10,495","10,370",212.86K,-0.38%
2017.7.20,"10,430","10,390","10,500","10,355",415.07K,0.77%
2017.7.19,"10,350","10,260","10,360","10,245",246.53K,1.27%
2017.7.18,"10,220","10,190","10,230","10,180",103.27K,0.54%
2017.7.17,"10,165","10,105","10,180","10,105",66.18K,1.14%
2017.7.14,"10,050","10,045","10,085","9,985",1.36M,0.05%
2017.7.13,"10,045","10,045","10,080","9,995",535.75K,0.40%
2017.7.12,"10,005","10,130","10,145","9,985",239.88K,-1.23%
2017.7.11,"10,130","10,200","10,200","10,100",84.91K,-0.49%
2017.7.10,"10,180","10,280","10,280","10,155",129.44K,-0.88%
2017.7.7,"10,270","10,240","10,280","10,225",362.39K,0.34%
2017.7.6,"10,235","10,215","10,260","10,215",404.62K,0.44%
2017.7.5,"10,190","10,150","10,195","10,125",103.52K,0.39%
2017.7.4,"10,150","10,220","10,235","10,100",221.96K,-0.59%
2017.7.3,"10,210","10,250","10,310","10,150",175.55K,-0.83%
2017.6.30,"10,295","10,215","10,330","10,215",301.56K,0.24%
2017.6.29,"10,270","10,290","10,335","10,240",247.54K,0.24%
2017.6.28,"10,245","10,300","10,345","10,230",945.83K,-1.01%
2017.6.27,"10,350","10,360","10,400","10,315",371.65K,0.49%
2017.6.26,"10,300","10,320","10,325","10,245",274.52K,0.19%
2017.6.23,"10,280","10,205","10,300","10,205",447.45K,0.98%
2017.6.22,"10,180","10,275","10,300","10,170",366.77K,-0.49%
2017.6.21,"10,230","10,290","10,300","10,210",359.01K,-0.97%
2017.6.20,"10,330","10,410","10,440","10,320",384.96K,-0.24%
2017.6.19,"10,355","10,245","10,365","10,245",193.52K,1.07%
2017.6.16,"10,245","10,210","10,250","10,160",224.28K,0.15%
2017.6.15,"10,230","10,270","10,275","10,130",370.26K,-0.10%
2017.6.14,"10,240","10,300","10,330","10,210",747.84K,0.20%
2017.6.13,"10,220","10,100","10,220","10,100",601.97K,1.19%
2017.6.12,"10,100","10,275","10,275","10,065",1.13M,-2.32%
2017.6.9,"10,340","10,310","10,340","10,255",591.72K,0.34%
2017.6.8,"10,305","10,235","10,305","10,200",834.22K,1.13%
2017.6.7,"10,190","10,100","10,190","10,060",809.67K,1.14%
2017.6.5,"10,075","10,000","10,075","9,990",657.53K,0.95%
2017.6.2,"9,980","9,950","9,995","9,920",738.08K,0.81%
2017.6.1,"9,900","9,880","9,905","9,830",948.12K,0.51%
2017.5.31,"9,850","9,835","9,880","9,800",1.34M,0.72%
2017.5.30,"9,780","9,750","9,805","9,710",1.01M,0.57%
2017.5.29,"9,725","9,775","9,795","9,710",459.39K,-0.46%
2017.5.26,"9,770","9,745","9,795","9,730",770.76K,0.26%
2017.5.25,"9,745","9,795","9,825","9,735",125.64K,-0.26%
2017.5.24,"9,770","9,740","9,790","9,710",100.32K,0.31%
2017.5.23,"9,740","9,720","9,740","9,670",257.28K,0.46%
2017.5.22,"9,695","9,735","9,735","9,650",88.63K,0.41%
2017.5.19,"9,655","9,645","9,710","9,635",137.26K,0.36%
2017.5.18,"9,620","9,590","9,650","9,550",449.41K,-0.52%
2017.5.17,"9,670","9,705","9,715","9,655",149.19K,-0.10%
2017.5.16,"9,680","9,805","9,805","9,655",241.40K,-0.72%
2017.5.15,"9,750","9,710","9,800","9,700",132.68K,0.00%
2017.5.12,"9,750","9,815","9,850","9,710",226.20K,-0.51%
2017.5.11,"9,800","9,720","9,805","9,705",371.73K,0.87%
2017.5.10,"9,715","9,810","9,815","9,685",879.58K,-0.41%
2017.5.8,"9,755","9,580","9,760","9,580",1.03M,2.20%
2017.5.4,"9,545","9,410","9,550","9,410",476.25K,1.49%
2017.5.2,"9,405","9,400","9,445","9,380",112.41K,0.00%
2017.4.28,"9,405","9,450","9,485","9,360",340.55K,-0.16%
2017.4.27,"9,420","9,510","9,515","9,410",735.10K,-1.62%
2017.4.26,"9,575","9,580","9,600","9,555",843.63K,0.37%
2017.4.25,"9,540","9,515","9,540","9,485",1.44M,0.90%
2017.4.24,"9,455","9,600","9,600","9,445",1.20M,-1.51%
2017.4.21,"9,600","9,635","9,650","9,555",215.67K,-0.05%
2017.4.20,"9,605","9,590","9,630","9,575",656.51K,0.21%
2017.4.19,"9,585","9,570","9,600","9,540",1.14M,0.31%
2017.4.18,"9,555","9,555","9,575","9,500",879.82K,0.53%
2017.4.17,"9,505","9,380","9,505","9,355",385.43K,1.66%
2017.4.14,"9,350","9,400","9,435","9,340",249.53K,-0.74%
2017.4.13,"9,420","9,365","9,430","9,365",373.34K,0.43%
2017.4.12,"9,380","9,365","9,415","9,335",491.36K,0.11%
2017.4.11,"9,370","9,340","9,425","9,270",250.94K,0.64%
2017.4.10,"9,310","9,535","9,545","9,305",601.51K,-2.26%
2017.4.7,"9,525","9,550","9,550","9,480",291.11K,0.05%
2017.4.6,"9,520","9,445","9,520","9,380",1.99M,0.79%
2017.4.5,"9,445","9,440","9,485","9,400",1.87M,0.37%
2017.4.4,"9,410","9,465","9,485","9,395",1.73M,-0.32%
2017.4.3,"9,440","9,295","9,445","9,270",679.50K,1.83%
2017.3.31,"9,270","9,190","9,285","9,190",576.84K,0.98%
2017.3.30,"9,180","9,205","9,210","9,170",194.09K,-0.27%
2017.3.29,"9,205","9,200","9,205","9,140",656.43K,0.38%
2017.3.28,"9,170","9,100","9,170","9,100",416.23K,0.77%
2017.3.27,"9,100","9,095","9,130","9,070",939.16K,0.28%
2017.3.24,"9,075","9,035","9,075","9,015",572.42K,0.55%
2017.3.23,"9,025","9,080","9,080","8,995",294.93K,-0.22%
2017.3.22,"9,045","9,035","9,090","9,020",319.69K,0.00%
2017.3.21,"9,045","9,040","9,080","9,025",281.75K,0.17%
2017.3.20,"9,030","9,060","9,080","8,970",255.04K,-0.55%
2017.3.17,"9,080","9,130","9,130","9,065",250.44K,-0.33%
2017.3.16,"9,110","9,040","9,110","9,040",322.44K,1.00%
2017.3.15,"9,020","9,165","9,175","9,020",917.95K,-1.53%
2017.3.14,"9,160","9,245","9,245","9,155",553.13K,-0.70%
2017.3.13,"9,225","9,220","9,230","9,190",344.42K,0.00%
2017.3.10,"9,225","9,125","9,255","9,035",1.52M,1.26%
2017.3.9,"9,110","9,125","9,175","9,095",1.26M,0.00%
2017.3.8,"9,110","9,140","9,150","9,100",566.79K,0.00%
2017.3.7,"9,110","9,055","9,135","9,055",530.10K,0.05%
2017.3.6,"9,105","9,030","9,115","9,005",785.01K,0.22%
2017.3.3,"9,085","9,135","9,160","9,030",1.21M,-0.93%
2017.3.2,"9,170","9,250","9,250","9,150",697.07K,-0.49%
2017.2.28,"9,215","9,240","9,270","9,190",588.81K,-0.27%
2017.2.27,"9,240","9,265","9,290","9,215",767.07K,-0.32%
2017.2.24,"9,270","9,300","9,310","9,255",789.46K,0.11%
2017.2.23,"9,260","9,310","9,355","9,255",757.03K,-0.75%
2017.2.22,"9,330","9,350","9,365","9,310",825.42K,0.11%
2017.2.21,"9,320","9,295","9,340","9,290",626.56K,0.32%
2017.2.20,"9,290","9,265","9,305","9,260",504.27K,0.16%
2017.2.17,"9,275","9,215","9,300","9,205",359.70K,0.22%
2017.2.16,"9,255","9,275","9,280","9,220",1.05M,0.00%
2017.2.15,"9,255","9,160","9,255","9,135",526.28K,1.20%
2017.2.14,"9,145","9,200","9,205","9,120",285.97K,-0.38%
2017.2.13,"9,180","9,180","9,180","9,130",395.18K,0.27%
2017.2.10,"9,155","9,150","9,190","9,120",715.74K,0.38%
2017.2.9,"9,120","9,125","9,145","9,080",612.58K,0.00%
2017.2.8,"9,120","9,120","9,135","9,055",367.76K,0.00%
2017.2.7,"9,120","9,135","9,175","9,090",700.85K,-0.38%
2017.2.6,"9,155","9,115","9,155","9,070",566.89K,0.72%
2017.2.3,"9,090","9,130","9,185","9,055",642.97K,-0.22%
2017.2.2,"9,110","9,225","9,265","9,105",1.56M,-1.25%
2017.2.1,"9,225","9,130","9,225","9,100",454.99K,1.32%
2017.1.31,"9,105","9,110","9,160","9,085",414.32K,-0.16%
2017.1.26,"9,120","9,055","9,120","9,005",523.05K,0.83%
2017.1.25,"9,045","9,100","9,125","9,010",411.25K,-0.33%
2017.1.24,"9,075","9,125","9,155","9,075",610.59K,-0.66%
2017.1.23,"9,135","9,205","9,235","9,115",353.68K,-0.76%
2017.1.20,"9,205","9,225","9,275","9,185",416.39K,-0.22%
2017.1.19,"9,225","9,275","9,315","9,225",409.23K,-0.11%
2017.1.18,"9,235","9,220","9,270","9,170",499.70K,0.27%
2017.1.17,"9,210","9,285","9,330","9,190",557.10K,-0.70%
2017.1.16,"9,275","9,400","9,400","9,265",449.50K,-0.86%
2017.1.13,"9,355","9,300","9,410","9,285",563.82K,0.86%
2017.1.12,"9,275","9,375","9,375","9,275",630.23K,-1.07%
2017.1.11,"9,375","9,370","9,425","9,340",412.06K,0.32%
2017.1.10,"9,345","9,470","9,470","9,300",958.76K,-1.42%
2017.1.9,"9,480","9,530","9,550","9,465",573.23K,-0.37%
2017.1.6,"9,515","9,495","9,525","9,435",581.86K,0.42%
2017.1.5,"9,475","9,490","9,540","9,460",692.52K,0.26%
2017.1.4,"9,450","9,410","9,480","9,375",675.46K,0.80%
2017.1.3,"9,375","9,375","9,400","9,335",613.44K,-0.05%
2017.1.2,"9,380","9,370","9,410","9,310",370.68K,0.11%
2016.12.29,"9,370","9,335","9,415","9,280",926.59K,0.59%
2016.12.28,"9,315","9,235","9,360","9,190",1.05M,2.03%
2016.12.27,"9,130","9,045","9,130","9,045",813.44K,0.61%
2016.12.26,"9,075","9,110","9,130","9,070",304.38K,-0.38%
2016.12.23,"9,110","8,995","9,110","8,980",518.02K,1.11%
2016.12.22,"9,010","9,055","9,085","9,005",492.85K,-0.55%
2016.12.21,"9,060","9,100","9,120","9,030",770.80K,-0.17%
2016.12.20,"9,075","9,230","9,230","9,075",566.80K,-1.47%
2016.12.19,"9,210","9,250","9,250","9,175",987.20K,0.11%
2016.12.16,"9,200","9,205","9,245","9,125",1.28M,0.11%
2016.12.15,"9,190","9,055","9,190","9,040",513.33K,0.82%
2016.12.14,"9,115","9,170","9,170","9,070",1.06M,0.16%
2016.12.13,"9,100","8,990","9,105","8,950",678.77K,1.11%
2016.12.12,"9,000","8,885","9,005","8,860",644.74K,1.87%
2016.12.9,"8,835","8,660","8,840","8,640",420.53K,2.14%
2016.12.8,"8,650","8,670","8,760","8,605",547.44K,0.35%
2016.12.7,"8,620","8,650","8,720","8,460",792.80K,-0.06%
2016.12.6,"8,625","8,605","8,675","8,600",380.08K,0.41%
2016.12.5,"8,590","8,690","8,690","8,585",480.25K,-1.26%
2016.12.2,"8,700","8,860","8,865","8,700",464.90K,-1.92%
2016.12.1,"8,870","8,905","8,910","8,820",421.24K,-0.56%
2016.11.30,"8,920","8,895","8,920","8,865",346.74K,0.39%
2016.11.29,"8,885","8,815","8,915","8,815",338.08K,0.06%
2016.11.28,"8,880","8,985","8,990","8,880",405.07K,-0.95%
2016.11.25,"8,965","8,875","8,965","8,875",329.44K,0.62%
2016.11.24,"8,910","8,995","9,035","8,840",574.31K,-0.94%
2016.11.23,"8,995","9,080","9,110","8,950",751.72K,-1.32%
2016.11.22,"9,115","9,060","9,135","9,045",458.67K,0.72%
2016.11.21,"9,050","9,200","9,200","9,020",743.40K,-1.90%
2016.11.18,"9,225","9,350","9,350","9,225",354.70K,-1.44%
2016.11.17,"9,360","9,355","9,385","9,300",340.53K,-0.05%
2016.11.16,"9,365","9,255","9,375","9,255",663.60K,1.57%
2016.11.15,"9,220","9,295","9,330","9,205",316.16K,-1.02%
2016.11.14,"9,315","9,375","9,380","9,315",1.10M,-0.69%
2016.11.11,"9,380","9,375","9,445","9,350",438.84K,-0.85%
2016.11.10,"9,460","9,240","9,460","9,240",939.49K,4.30%
2016.11.9,"9,070","9,435","9,450","8,850",855.53K,-3.61%
2016.11.8,"9,410","9,430","9,440","9,380",319.93K,0.05%
2016.11.7,"9,405","9,270","9,405","9,270",512.18K,1.95%
2016.11.4,"9,225","9,225","9,280","9,160",479.13K,-0.32%
2016.11.3,"9,255","9,145","9,315","9,140",739.21K,0.49%
2016.11.2,"9,210","9,365","9,385","9,200",865.50K,-2.28%
2016.11.1,"9,425","9,330","9,505","9,320",552.25K,0.37%
2016.10.31,"9,390","9,525","9,525","9,355",959.41K,-1.78%
2016.10.28,"9,560","9,700","9,700","9,510",683.25K,-1.54%
2016.10.27,"9,710","9,480","9,710","9,460",459.60K,2.26%
2016.10.26,"9,495","9,420","9,500","9,350",522.34K,0.32%
2016.10.25,"9,465","9,545","9,565","9,380",318.69K,-0.89%
2016.10.24,"9,550","9,640","9,655","9,540",289.40K,-0.88%
2016.10.21,"9,635","9,695","9,715","9,610",303.16K,-0.62%
2016.10.20,"9,695","9,785","9,790","9,685",274.05K,-0.72%
2016.10.19,"9,765","9,760","9,800","9,740",352.73K,0.26%
2016.10.18,"9,740","9,680","9,750","9,670",395.57K,0.78%
2016.10.17,"9,665","9,760","9,760","9,630",547.79K,-0.51%
2016.10.14,"9,715","9,735","9,780","9,695",342.40K,-0.05%
2016.10.13,"9,720","9,820","9,850","9,720",323.05K,-1.12%
2016.10.12,"9,830","9,800","9,845","9,765",293.28K,0.05%
2016.10.11,"9,825","9,910","9,940","9,790",338.39K,-0.96%
2016.10.10,"9,920","9,900","9,925","9,840",372.12K,0.15%
2016.10.7,"9,905","10,065","10,080","9,860",329.85K,-1.64%
2016.10.6,"10,070","10,105","10,130","10,050",270.39K,0.10%
2016.10.5,"10,060","10,095","10,130","10,060",369.61K,-0.25%
2016.10.4,"10,085","10,060","10,155","10,040",279.82K,0.00%
2016.9.30,"10,085","10,190","10,205","10,050",261.55K,-1.47%
2016.9.29,"10,235","10,195","10,240","10,185",257.13K,0.69%
2016.9.28,"10,165","10,245","10,275","10,165",297.37K,-1.02%
2016.9.27,"10,270","10,190","10,280","10,150",268.18K,0.64%
2016.9.26,"10,205","10,240","10,300","10,205",330.52K,-0.39%
2016.9.23,"10,245","10,215","10,280","10,180",306.25K,0.49%
2016.9.22,"10,195","10,180","10,250","10,155",284.32K,0.89%
2016.9.21,"10,105","10,100","10,140","10,050",302.41K,0.15%
2016.9.20,"10,090","9,925","10,100","9,920",382.70K,1.20%
2016.9.19,"9,970","9,915","9,970","9,875",291.37K,0.71%
2016.9.13,"9,900","9,900","9,940","9,845",280.67K,0.76%
2016.9.12,"9,825","9,845","9,940","9,805",297.98K,-1.90%
2016.9.9,"10,015","10,090","10,090","9,965",503.40K,-0.94%
2016.9.8,"10,110","10,120","10,145","9,980",475.84K,0.45%
2016.9.7,"10,065","10,185","10,210","10,035",405.57K,-0.59%
2016.9.6,"10,125","10,185","10,225","10,110",426.68K,-0.69%
2016.9.5,"10,195","10,170","10,225","10,170",480.87K,0.30%
2016.9.2,"10,165","10,125","10,170","10,060",432.81K,0.64%
2016.9.1,"10,100","9,955","10,100","9,905",419.69K,1.46%
2016.8.31,"9,955","9,985","10,000","9,830",507.84K,-0.35%
2016.8.30,"9,990","9,975","10,040","9,950",443.64K,0.30%
2016.8.29,"9,960","10,160","10,160","9,910",349.02K,-2.11%
2016.8.26,"10,175","10,220","10,220","10,125",353.51K,-0.59%
2016.8.25,"10,235","10,310","10,310","10,215",821.31K,-0.58%
2016.8.24,"10,295","10,310","10,325","10,250",424.28K,0.15%
2016.8.23,"10,280","10,265","10,385","10,250",477.81K,-0.15%
2016.8.22,"10,295","10,450","10,460","10,270",386.57K,-1.29%
2016.8.19,"10,430","10,450","10,485","10,405",446.17K,-0.19%
2016.8.18,"10,450","10,440","10,450","10,375",374.98K,0.48%
2016.8.17,"10,400","10,455","10,470","10,255",481.71K,-0.62%
2016.8.16,"10,465","10,530","10,565","10,465",392.78K,-0.29%
2016.8.12,"10,495","10,520","10,560","10,480",408.03K,-0.19%
2016.8.11,"10,515","10,595","10,625","10,470",573.10K,-0.52%
2016.8.10,"10,570","10,455","10,600","10,455",402.45K,1.49%
2016.8.9,"10,415","10,355","10,480","10,340",578.20K,0.97%
2016.8.8,"10,315","10,280","10,315","10,235",428.39K,0.34%
2016.8.5,"10,280","10,435","10,435","10,215",425.74K,-1.11%
2016.8.4,"10,395","10,390","10,440","10,345",403.65K,0.39%
2016.8.3,"10,355","10,380","10,380","10,255",403.83K,-0.43%
2016.8.2,"10,400","10,400","10,430","10,340",409.48K,-0.53%
2016.8.1,"10,455","10,550","10,565","10,435",394.31K,-0.90%
2016.7.29,"10,550","10,490","10,555","10,470",356.61K,0.57%
2016.7.28,"10,490","10,475","10,515","10,385",416.51K,0.14%
2016.7.27,"10,475","10,595","10,595","10,435",381.17K,-0.90%
2016.7.26,"10,570","10,550","10,570","10,470",415.71K,0.24%
2016.7.25,"10,545","10,650","10,650","10,545",387.01K,-0.57%
2016.7.22,"10,605","10,615","10,635","10,575",306.37K,0.00%
2016.7.21,"10,605","10,580","10,620","10,580",416.51K,0.62%
2016.7.20,"10,540","10,540","10,555","10,505",360.90K,0.57%
2016.7.19,"10,480","10,485","10,515","10,465",387.23K,0.19%
2016.7.18,"10,460","10,485","10,525","10,415",253.31K,-0.14%
2016.7.15,"10,475","10,575","10,600","10,460",330.28K,-0.52%
2016.7.14,"10,530","10,560","10,580","10,470",357.54K,-0.05%
2016.7.13,"10,535","10,575","10,615","10,535",271.21K,0.10%
2016.7.12,"10,525","10,555","10,600","10,500",250.96K,-0.28%
2016.7.11,"10,555","10,495","10,555","10,475",304.19K,0.86%
2016.7.8,"10,465","10,590","10,600","10,440",407.67K,-0.81%
2016.7.7,"10,550","10,455","10,550","10,455",433.48K,1.34%
2016.7.6,"10,410","10,490","10,505","10,340",513.00K,-1.42%
2016.7.5,"10,560","10,500","10,575","10,430",354.95K,1.05%
2016.7.4,"10,450","10,400","10,480","10,400",276.47K,0.43%
2016.7.1,"10,405","10,320","10,475","10,260",1.23M,0.82%
2016.6.30,"10,320","10,115","10,320","10,115",332.51K,2.03%
2016.6.29,"10,115","10,055","10,160","10,055",410.99K,1.45%
2016.6.28,"9,970","9,730","10,000","9,715",450.76K,1.12%
2016.6.27,"9,860","9,525","9,925","9,525",422.21K,0.15%
2016.6.24,"9,845","10,425","10,425","9,600",479.81K,-4.14%
2016.6.23,"10,270","10,385","10,385","10,175",522.50K,-1.15%
2016.6.22,"10,390","10,445","10,465","10,375",391.53K,-0.24%
2016.6.21,"10,415","10,460","10,460","10,355",384.45K,0.05%
2016.6.20,"10,410","10,355","10,420","10,295",348.69K,1.12%
2016.6.17,"10,295","10,355","10,420","10,240",341.77K,-0.34%
2016.6.16,"10,330","10,570","10,580","10,295",362.25K,-1.99%
2016.6.15,"10,540","10,475","10,560","10,405",339.86K,0.57%
2016.6.14,"10,480","10,500","10,570","10,410",255.30K,-0.29%
2016.6.13,"10,510","10,610","10,610","10,495",267.12K,-1.82%
2016.6.10,"10,705","10,695","10,725","10,645",264.62K,0.09%
2016.6.9,"10,695","10,750","10,815","10,580",267.17K,-0.23%
2016.6.8,"10,720","10,660","10,720","10,600",254.99K,0.66%
2016.6.7,"10,650","10,595","10,690","10,585",375.59K,0.71%
2016.6.3,"10,575","10,625","10,625","10,550",392.62K,-0.47%
2016.6.2,"10,625","10,630","10,680","10,570",395.03K,0.19%
2016.6.1,"10,605","10,665","10,680","10,590",402.54K,-0.19%
2016.5.31,"10,625","10,540","10,625","10,495",338.22K,0.85%
2016.5.30,"10,535","10,475","10,545","10,410",753.77K,1.20%
2016.5.27,"10,410","10,385","10,425","10,380",414.79K,0.24%
2016.5.26,"10,385","10,500","10,525","10,380",309.17K,-0.62%
2016.5.25,"10,450","10,475","10,500","10,400",311.06K,0.53%
2016.5.24,"10,395","10,430","10,465","10,370",445.68K,-0.10%
2016.5.23,"10,405","10,385","10,460","10,370",548.74K,0.43%
2016.5.20,"10,360","10,220","10,360","10,185",432.08K,1.17%
2016.5.19,"10,240","10,305","10,340","10,145",613.26K,-0.63%
2016.5.18,"10,305","10,455","10,480","10,305",416.35K,-1.76%
2016.5.17,"10,490","10,625","10,650","10,460",645.34K,-1.27%
2016.5.16,"10,625","10,675","10,680","10,610",348.24K,-0.47%
2016.5.13,"10,675","10,695","10,700","10,615",264.40K,-0.14%
2016.5.12,"10,690","10,655","10,690","10,595",285.38K,0.19%
2016.5.11,"10,670","10,640","10,675","10,615",325.19K,0.80%
2016.5.10,"10,585","10,495","10,585","10,495",262.67K,0.86%
2016.5.9,"10,495","10,540","10,565","10,435",262.87K,0.05%
2016.5.4,"10,490","10,580","10,580","10,490",386.14K,-0.76%
2016.5.3,"10,570","10,430","10,570","10,430",417.58K,1.34%
2016.5.2,"10,430","10,615","10,620","10,430",372.18K,-1.79%
2016.4.29,"10,620","10,600","10,620","10,515",285.73K,0.14%
2016.4.28,"10,605","10,685","10,705","10,600",365.70K,-0.93%
2016.4.27,"10,705","10,815","10,815","10,695",329.11K,-0.46%
2016.4.26,"10,755","10,805","10,835","10,735",401.03K,-0.28%
2016.4.25,"10,785","10,795","10,805","10,740",425.10K,0.33%
2016.4.22,"10,750","10,790","10,790","10,735",393.87K,-0.05%
2016.4.21,"10,755","10,800","10,810","10,715",426.82K,-0.42%
2016.4.20,"10,800","10,860","10,860","10,750",433.41K,0.14%
2016.4.19,"10,785","10,780","10,790","10,690",651.11K,0.89%
2016.4.18,"10,690","10,675","10,765","10,630",545.65K,-0.09%
2016.4.15,"10,700","10,715","10,770","10,670",540.12K,-0.09%
2016.4.14,"10,710","10,825","10,855","10,655",538.67K,-0.09%
2016.4.12,"10,720","10,770","10,815","10,695",394.10K,-0.46%
2016.4.11,"10,770","10,885","10,940","10,760",372.74K,-0.69%
2016.4.8,"10,845","10,930","10,960","10,845",418.95K,-0.78%
2016.4.7,"10,930","10,885","10,930","10,860",382.37K,0.78%
2016.4.6,"10,845","10,975","10,980","10,795",393.84K,-0.55%
2016.4.5,"10,905","10,970","11,000","10,855",419.21K,-0.59%
2016.4.4,"10,970","10,855","10,970","10,855",410.61K,1.01%
2016.4.1,"10,860","10,730","10,860","10,730",405.13K,1.02%
2016.3.31,"10,750","10,720","10,795","10,670",367.23K,0.42%
2016.3.30,"10,705","10,780","10,780","10,705",399.64K,0.05%
2016.3.29,"10,700","10,560","10,720","10,560",337.09K,1.42%
2016.3.28,"10,550","10,740","10,740","10,550",407.08K,-1.40%
2016.3.25,"10,700","10,710","10,800","10,685",396.12K,-0.19%
2016.3.24,"10,720","10,840","10,865","10,710",409.30K,-1.11%
2016.3.23,"10,840","10,880","10,950","10,815",412.19K,-0.23%
2016.3.22,"10,865","10,885","10,925","10,780",506.49K,-0.14%
2016.3.21,"10,880","11,035","11,040","10,820",589.86K,-0.64%
2016.3.18,"10,950","10,940","10,950","10,855",691.80K,0.74%
2016.3.17,"10,870","10,930","10,980","10,850",407.80K,0.42%
2016.3.16,"10,825","10,820","10,865","10,805",427.46K,0.05%
2016.3.15,"10,820","10,865","10,955","10,820",447.95K,-0.78%
2016.3.14,"10,905","10,935","10,985","10,865",382.08K,0.28%
2016.3.11,"10,875","10,950","10,990","10,860",498.07K,-0.23%
2016.3.10,"10,900","10,895","10,930","10,835",534.08K,0.09%
2016.3.9,"10,890","10,760","10,890","10,715",447.26K,1.11%
2016.3.8,"10,770","10,860","10,890","10,655",398.62K,0.14%
2016.3.7,"10,755","10,895","10,940","10,695",437.69K,-1.15%
2016.3.4,"10,880","10,880","10,890","10,750",439.30K,0.28%
2016.3.3,"10,850","10,695","10,850","10,615",418.22K,2.02%
2016.3.2,"10,635","10,530","10,650","10,530",636.05K,1.87%
2016.2.29,"10,440","10,380","10,440","10,320",525.33K,0.58%
2016.2.26,"10,380","10,435","10,435","10,315",364.85K,0.29%
2016.2.25,"10,350","10,390","10,390","10,290",663.07K,0.44%
2016.2.24,"10,305","10,290","10,375","10,250",624.18K,-0.34%
2016.2.23,"10,340","10,570","10,570","10,270",675.15K,-1.38%
2016.2.22,"10,485","10,375","10,505","10,375",315.56K,1.21%
2016.2.19,"10,360","10,260","10,365","10,215",454.04K,1.07%
2016.2.18,"10,250","10,170","10,260","10,140",502.69K,2.86%
2016.2.17,"9,965","10,275","10,340","9,965",437.03K,-2.78%
2016.2.16,"10,250","10,125","10,325","10,110",545.27K,2.35%
2016.2.15,"10,015","9,990","10,100","9,860",614.08K,1.68%
2016.2.12,"9,850","10,540","10,565","9,700",493.82K,-7.69%
2016.2.11,"10,670","11,065","11,070","10,660",531.72K,-5.28%
2016.2.5,"11,265","11,320","11,320","11,220",380.24K,-0.49%
2016.2.4,"11,320","11,380","11,415","11,280",707.81K,-0.48%
2016.2.3,"11,375","11,330","11,380","11,270",445.33K,-0.18%
2016.2.2,"11,395","11,415","11,425","11,360",438.63K,-0.04%
2016.2.1,"11,400","11,375","11,405","11,300",283.15K,1.06%
2016.1.29,"11,280","11,275","11,280","11,135",416.09K,0.40%
2016.1.28,"11,235","11,145","11,265","11,085",356.25K,0.72%
2016.1.27,"11,155","11,375","11,375","11,110",390.94K,-1.41%
2016.1.26,"11,315","11,260","11,345","11,260",359.73K,0.09%
2016.1.25,"11,305","11,235","11,330","11,200",530.59K,1.62%
2016.1.22,"11,125","11,180","11,225","10,980",322.21K,0.32%
2016.1.21,"11,090","11,150","11,210","10,985",356.06K,-0.58%
2016.1.20,"11,155","11,280","11,355","11,000",339.44K,-0.89%
2016.1.19,"11,255","11,245","11,290","11,130",427.54K,0.31%
2016.1.18,"11,220","10,955","11,220","10,940",473.41K,1.72%
2016.1.15,"11,030","11,285","11,285","10,970",507.94K,-0.85%
2016.1.14,"11,125","11,000","11,135","10,920",525.50K,-0.13%
2016.1.13,"11,140","11,025","11,150","10,970",358.32K,2.15%
2016.1.12,"10,905","10,990","11,070","10,890",367.81K,-0.50%
