날짜,종가,시가,고가,저가,거래량,변동 %
2017.11.24,"13,825","13,710","13,855","13,710",22.66K,0.55%
2017.11.23,"13,750","13,870","13,870","13,635",18.02K,-0.54%
2017.11.22,"13,825","13,720","13,825","13,605",9.29K,1.88%
2017.11.21,"13,570","13,385","13,570","13,360",11.15K,1.72%
2017.11.20,"13,340","13,555","13,555","13,250",2.92K,-0.56%
2017.11.17,"13,415","13,420","13,630","13,415",4.28K,1.48%
2017.11.16,"13,220","13,060","13,275","13,050",5.14K,0.69%
2017.11.15,"13,130","13,000","13,135","12,995",3.32K,0.23%
2017.11.14,"13,100","13,115","13,115","12,990",8.15K,0.38%
2017.11.13,"13,050","13,360","13,360","13,050",77.83K,-2.32%
2017.11.10,"13,360","13,195","13,370","13,100",6.38K,1.02%
2017.11.9,"13,225","13,230","13,250","13,165",2.12K,0.38%
2017.11.8,"13,175","13,090","13,200","13,090",2.73K,0.50%
2017.11.7,"13,110","12,995","13,140","12,975",3.34K,0.85%
2017.11.6,"13,000","13,060","13,060","12,875",1.26K,-0.99%
2017.11.3,"13,130","13,190","13,190","12,960",1.37K,-0.45%
2017.11.2,"13,190","13,275","13,285","13,190",1.78K,-0.34%
2017.11.1,"13,235","13,140","13,235","13,095",62.48K,2.96%
2017.10.31,"12,855","12,770","12,855","12,720",5.74K,0.67%
2017.10.30,"12,770","12,635","12,770","12,580",1.78K,2.00%
2017.10.27,"12,520","12,465","12,535","12,415",4.95K,0.97%
2017.10.26,"12,400","12,605","12,650","12,400",7.19K,-1.51%
2017.10.25,"12,590","12,630","12,690","12,540",4.18K,0.60%
2017.10.24,"12,515","12,700","12,700","12,515",8.23K,-1.50%
2017.10.23,"12,705","12,700","12,765","12,625",1.65K,0.83%
2017.10.20,"12,600","12,370","12,600","12,365",6.03K,2.19%
2017.10.19,"12,330","12,425","12,480","12,300",85.59K,-0.56%
2017.10.18,"12,400","12,580","12,620","12,385",2.27K,-1.43%
2017.10.17,"12,580","12,585","12,650","12,545",1.43K,0.76%
2017.10.16,"12,485","12,775","12,820","12,405",82.90K,-2.12%
2017.10.13,"12,755","12,910","12,910","12,755",5.97K,-1.32%
2017.10.12,"12,925","13,110","13,110","12,860",1.55K,-1.60%
2017.10.11,"13,135","12,995","13,135","12,985",3.28K,1.62%
2017.10.10,"12,925","12,735","12,970","12,640",44.83K,3.07%
2017.9.29,"12,540","12,445","12,540","12,265",7.01K,0.76%
2017.9.28,"12,445","12,770","12,770","12,425",0.89K,-1.46%
2017.9.27,"12,630","12,675","12,745","12,630",87.13K,0.24%
2017.9.26,"12,600","12,830","12,890","12,595",13.97K,-2.51%
2017.9.25,"12,925","12,700","12,930","12,700",1.48K,1.61%
2017.9.22,"12,720","12,975","13,090","12,690",2.36K,-2.19%
2017.9.21,"13,005","13,190","13,190","12,905",7.88K,-1.07%
2017.9.20,"13,145","13,490","13,490","13,145",12.80K,-1.98%
2017.9.19,"13,410","13,525","13,525","13,250",90.71K,-0.85%
2017.9.18,"13,525","13,365","13,535","13,365",9.90K,1.62%
2017.9.15,"13,310","13,185","13,330","13,135",3.69K,0.83%
2017.9.14,"13,200","13,180","13,255","13,110",3.68K,0.76%
2017.9.13,"13,100","12,985","13,180","12,900",162.22K,1.67%
2017.9.12,"12,885","13,050","13,050","12,835",81.16K,-0.43%
2017.9.11,"12,940","12,700","12,945","12,700",86.99K,2.90%
2017.9.8,"12,575","12,580","12,620","12,510",122.96K,1.13%
2017.9.7,"12,435","12,460","12,555","12,435",2.57K,0.65%
2017.9.6,"12,355","12,375","12,475","12,345",126.33K,0.04%
2017.9.5,"12,350","12,225","12,350","12,150",1.37K,1.02%
2017.9.4,"12,225","12,025","12,310","12,025",1.49K,-1.29%
2017.9.1,"12,385","12,530","12,530","12,320",180.22K,-0.52%
2017.8.31,"12,450","12,440","12,460","12,395",7.15K,0.61%
2017.8.30,"12,375","12,200","12,375","12,195",1.91K,2.53%
2017.8.29,"12,070","12,030","12,070","11,930",54.19K,-0.49%
2017.8.28,"12,130","12,230","12,280","12,095",2.47K,-1.22%
2017.8.25,"12,280","12,260","12,310","12,205",4.39K,-0.08%
2017.8.24,"12,290","12,265","12,335","12,235",1.56K,0.20%
2017.8.23,"12,265","12,270","12,290","12,180",17.54K,1.32%
2017.8.22,"12,105","12,090","12,130","12,035",10.73K,1.00%
2017.8.21,"11,985","12,030","12,030","11,910",0.85K,0.63%
2017.8.18,"11,910","11,735","11,925","11,735",1.75K,0.00%
2017.8.17,"11,910","11,825","11,935","11,825",1.93K,0.89%
2017.8.16,"11,805","11,805","11,840","11,745",91.42K,1.64%
2017.8.14,"11,615","11,525","11,665","11,505",4.85K,2.24%
2017.8.11,"11,360","11,300","11,420","11,280",23.59K,-1.30%
2017.8.10,"11,510","11,485","11,595","11,340",30.16K,-0.35%
2017.8.9,"11,550","11,825","11,825","11,550",4.15K,-3.10%
2017.8.8,"11,920","11,995","11,995","11,890",1.13K,0.04%
2017.8.7,"11,915","11,975","12,000","11,905",1.91K,0.25%
2017.8.4,"11,885","11,905","11,910","11,770",5.53K,0.55%
2017.8.3,"11,820","12,110","12,110","11,700",4.51K,-2.35%
2017.8.2,"12,105","11,925","12,105","11,925",10.66K,3.02%
2017.8.1,"11,750","11,680","11,810","11,610",26.81K,0.64%
2017.7.31,"11,675","11,420","11,725","11,420",7.33K,0.91%
2017.7.28,"11,570","12,090","12,090","11,510",53.29K,-4.18%
2017.7.27,"12,075","12,125","12,250","11,980",131.92K,-0.04%
2017.7.26,"12,080","12,415","12,415","11,990",20.64K,-2.70%
2017.7.25,"12,415","12,620","12,620","12,365",19.24K,-1.51%
2017.7.24,"12,605","12,555","12,625","12,520",4.95K,0.36%
2017.7.21,"12,560","12,415","12,605","12,415",21.97K,0.64%
2017.7.20,"12,480","12,680","12,680","12,355",178.63K,-1.30%
2017.7.19,"12,645","12,820","12,850","12,600",16.44K,-1.67%
2017.7.18,"12,860","12,785","12,880","12,770",14.07K,0.55%
2017.7.17,"12,790","12,695","12,790","12,610",14.16K,1.75%
2017.7.14,"12,570","12,780","12,780","12,495",12.19K,-0.67%
2017.7.13,"12,655","12,450","12,710","12,435",8.66K,2.59%
2017.7.12,"12,335","12,550","12,550","12,285",31.32K,-1.28%
2017.7.11,"12,495","12,320","12,495","12,205",14.04K,1.38%
2017.7.10,"12,325","12,400","12,450","12,290",6.57K,0.12%
2017.7.7,"12,310","12,320","12,475","12,265",5.01K,-1.01%
2017.7.6,"12,435","12,610","12,610","12,380",12.51K,-0.84%
2017.7.5,"12,540","12,285","12,600","12,285",8.31K,2.58%
2017.7.4,"12,225","12,240","12,260","12,140",5.42K,0.53%
2017.7.3,"12,160","12,435","12,435","12,045",36.08K,-2.45%
2017.6.30,"12,465","12,210","12,465","12,160",7.90K,0.44%
2017.6.29,"12,410","12,575","12,600","12,345",23.14K,0.00%
2017.6.28,"12,410","12,655","12,725","12,385",25.83K,-3.39%
2017.6.27,"12,845","12,760","12,895","12,605",13.39K,1.10%
2017.6.26,"12,705","12,390","12,715","12,390",9.60K,3.80%
2017.6.23,"12,240","12,215","12,240","12,125",1.85K,0.20%
2017.6.22,"12,215","12,135","12,225","12,080",5.77K,1.75%
2017.6.21,"12,005","11,785","12,005","11,760",19.56K,0.13%
2017.6.20,"11,990","12,085","12,085","11,895",7.82K,0.55%
2017.6.19,"11,925","11,620","11,935","11,620",2.00K,2.40%
2017.6.16,"11,645","11,580","11,775","11,580",0.60K,-0.17%
2017.6.15,"11,665","11,500","11,665","11,485",14.88K,1.21%
2017.6.14,"11,525","11,625","11,705","11,495",5.54K,0.09%
2017.6.13,"11,515","11,235","11,515","11,235",3.50K,3.09%
2017.6.12,"11,170","11,410","11,450","11,145",14.67K,-3.83%
2017.6.9,"11,615","11,630","11,630","11,545",2.55K,0.00%
2017.6.8,"11,615","11,460","11,620","11,460",3.15K,1.44%
2017.6.7,"11,450","11,390","11,480","11,320",15.55K,1.28%
2017.6.5,"11,305","11,285","11,330","11,250",0.33K,0.27%
2017.6.2,"11,275","11,110","11,275","11,110",0.17K,1.62%
2017.6.1,"11,095","11,165","11,165","11,035",290.40K,-0.58%
2017.5.31,"11,160","11,200","11,220","11,125",0.60K,-0.36%
2017.5.30,"11,200","11,170","11,295","11,080",0.52K,0.67%
2017.5.29,"11,125","11,135","11,210","11,125",1.07K,1.00%
2017.5.26,"11,015","10,975","11,020","10,975",1.84K,1.94%
2017.5.25,"10,805","10,905","10,905","10,805",1.37K,-0.92%
2017.5.24,"10,905","10,865","10,905","10,850",0.09K,1.02%
2017.5.23,"10,795","10,790","10,880","10,790",1.65K,0.23%
2017.5.22,"10,770","10,750","10,770","10,750",1.00K,-0.14%
2017.5.19,"10,785","10,710","10,785","10,710",0.12K,1.03%
2017.5.18,"10,675","10,645","10,685","10,645",0.34K,-0.51%
2017.5.17,"10,730","10,795","10,795","10,725",0.40K,0.05%
2017.5.16,"10,725","10,810","10,810","10,720",0.19K,0.14%
2017.5.15,"10,710","10,750","10,750","10,650",0.45K,0.05%
2017.5.12,"10,705","10,760","10,805","10,705",1.12K,-0.42%
2017.5.11,"10,750","10,580","10,750","10,580",0.13K,1.90%
2017.5.10,"10,550","10,705","10,745","10,530",5.33K,0.00%
2017.5.8,"10,550","10,475","10,550","10,440",4.16K,1.01%
2017.5.4,"10,445","10,405","10,450","10,405",13.90K,1.80%
2017.5.2,"10,260","10,375","10,415","10,260",20.45K,-0.24%
2017.4.28,"10,285","10,270","10,285","10,270",0.06K,0.15%
2017.4.27,"10,270","10,245","10,270","10,225",4.80K,-0.72%
2017.4.26,"10,345","10,350","10,375","10,285",7.74K,0.58%
2017.4.25,"10,285","10,125","10,290","10,125",6.46K,1.68%
2017.4.24,"10,115","10,080","10,120","10,060",10.70K,1.61%
2017.4.20,"9,955","9,975","9,975","9,930",0.18K,-0.95%
2017.4.19,"10,050","10,040","10,050","10,040",0.06K,0.45%
2017.4.17,"10,005","10,075","10,075","10,005",0.03K,-1.38%
2017.4.13,"10,145","10,145","10,145","10,145",0.01K,1.05%
2017.4.12,"10,040","10,075","10,075","10,010",0.11K,0.15%
2017.4.10,"10,025","10,120","10,120","10,025",0.03K,-0.64%
2017.4.7,"10,090","10,070","10,090","10,000",4.04K,0.25%
2017.4.6,"10,065","10,070","10,070","10,065",0.03K,-0.69%
2017.4.5,"10,135","10,020","10,150","10,005",4.51K,0.95%
2017.4.4,"10,040","10,040","10,040","10,040",0.00K,-0.10%
2017.4.3,"10,050","10,110","10,135","10,050",0.01K,-0.50%
2017.3.31,"10,100","10,135","10,135","10,100",0.02K,-0.25%
2017.3.30,"10,125","10,105","10,125","10,105",0.01K,1.55%
2017.3.29,"9,970","9,970","9,970","9,970",0.00K,0.81%
